# n gamma re_zetaprime im_zetaprime
18183 16605.297641580 3.894922575885e+00 1.451703291631e+00
18184 16605.743193935 -1.113053916405e+00 6.400709698775e+00
18185 16607.097124898 1.312104287287e+01 -6.333337045275e+00
18186 16607.754657453 1.370186931680e+01 1.392814584947e+00
18187 16609.096008091 -1.657918055204e+00 -3.255068692524e+00
18188 16609.353066926 3.069928688326e+00 2.675073622903e-01
18189 16610.305348446 4.841326317617e+00 -2.793971481266e+00
18190 16611.192891610 1.558494736583e+00 -1.880322556949e+00
18191 16611.548895635 1.538261305058e+00 1.787606977692e+00
18192 16612.338473074 3.478035031262e+00 4.301778269920e+00
18193 16613.297149420 5.781104782824e+00 1.508654140279e+00
18194 16613.809952914 1.400174176427e+00 7.111412013734e+00
18195 16614.701472597 1.001336868929e+01 1.577942199022e+01
18196 16616.114046173 2.285622398417e+00 -1.491736448209e+01
18197 16616.962157805 -2.095159630357e-01 -4.357202137602e+00
18198 16617.406985722 3.020454972347e+00 -7.070405295010e-01
18199 16618.012325183 3.989922241773e+00 2.319076277476e+00
18200 16618.844900064 7.505763715131e+00 3.064168501774e+00
18201 16619.821431197 8.601561695326e+00 -2.836782537046e+00
18202 16620.770022870 2.823772334582e+00 -3.667580322398e+00
18203 16621.291188397 3.600398981332e+00 6.306241396555e-01
18204 16622.067177716 3.481780688276e+00 9.164021241480e-01
18205 16622.511014468 -4.072783547370e-01 5.124905901707e+00
18206 16623.831231347 6.829237206364e+00 -2.971511872438e+00
18207 16624.247552246 3.470596298818e+00 6.665295232798e+00
18208 16625.171642761 1.589706601208e+01 1.066816021815e+01
18209 16626.632720389 -3.693002178736e+00 -7.571102839004e+00
18210 16627.160498945 2.485670235221e+00 -3.570979439695e+00
18211 16627.759485718 4.487791714994e+00 -8.231534082022e-01
18212 16628.743736215 1.887849836960e+00 -2.470219989537e+00
18213 16629.243729217 2.241910988749e+00 5.799160747476e-01
18214 16629.794017972 1.201482233947e+00 3.348431171852e+00
18215 16630.597561959 3.052406509422e+00 7.885656690054e+00
18216 16631.672983125 1.206942479042e+01 1.275465950142e+00
18217 16632.496011216 1.038158194344e+01 3.789234883816e-02
18218 16633.253709036 1.043840529815e+01 1.678505046718e+00
18219 16634.124151799 1.105020824486e+01 -1.434393789647e+00
18220 16634.942816398 1.065734836582e+01 -2.311532380160e+00
18221 16635.887825488 5.587617815835e+00 -5.707343834811e+00
18222 16636.581846428 5.458495636420e+00 -2.239624826703e+00
18223 16637.312298721 5.438644871656e+00 -6.905402891827e-01
18224 16637.971072071 6.405699847584e+00 2.854642274197e+00
18225 16639.157619014 2.125431761900e+00 -4.337052037647e+00
18226 16639.735551900 2.567646659971e+00 -6.585559312067e-01
18227 16640.234605067 1.822452520181e+00 2.412485118409e+00
18228 16641.052549713 2.652926198833e+00 2.971726665631e+00
18229 16641.429003666 -5.191088905398e+00 3.877461987160e+00
18230 16643.059741309 1.727961504128e+01 -1.726415359602e+01
18231 16644.070092522 -4.586154211779e-01 -8.436695647565e+00
18232 16644.609903125 4.734140774239e+00 -3.315052118649e+00
18233 16645.512770249 1.771277811183e+00 -2.932921225353e+00
18234 16645.918855309 3.004733566211e+00 1.695400412961e+00
18235 16646.969999421 3.492721391142e+00 -1.850848815218e+00
18236 16647.429052385 2.677455622995e+00 3.018152018661e+00
18237 16648.286517446 6.618676454059e+00 4.600336884278e+00
18238 16649.425143291 2.531977426500e+00 -2.304773466981e+00
18239 16649.664950048 4.003935781641e-01 3.535419271615e+00
18240 16650.904060944 8.489450385402e+00 -2.477138138378e+00
18241 16651.430802968 6.730116501480e+00 6.680521335750e+00
18242 16652.651661436 5.578812782696e+00 -6.864571692400e+00
18243 16653.197688811 6.852096451841e+00 6.958824797835e-01
18244 16653.873706603 9.351949643115e+00 6.106377218204e+00
18245 16655.278350472 -1.816282201772e+00 -7.256445279948e+00
18246 16656.022421959 -6.680087215963e-02 -1.840104597000e+00
18247 16656.398815812 1.223010834780e+00 6.244835985244e-02
18248 16656.794904762 -1.359348512025e-01 2.237033077212e+00
18249 16657.997581620 5.542077465125e+00 1.823448649612e-01
18250 16658.541354127 2.931405790161e+00 4.895491329507e+00
18251 16659.330701993 5.280398268450e+00 9.460346577859e+00
18252 16660.294471090 1.601911209550e+01 6.861027707235e+00
18253 16661.282595214 1.732783279527e+01 -6.293798997319e+00
18254 16662.366532680 8.469973579495e-01 -9.215966777773e+00
18255 16663.112900974 1.033807973795e+00 -3.446611229164e+00
18256 16663.596976880 2.819934755558e+00 -1.292450390786e-01
18257 16664.198601235 3.278404341243e+00 2.901311852290e+00
18258 16665.075979372 7.274261196416e+00 3.142492873841e+00
18259 16666.027010944 8.115391636376e+00 -1.638463024941e+00
18260 16666.886468124 4.771404233976e+00 -2.277221575255e+00
18261 16667.433972554 4.475443640069e+00 2.671911157920e+00
18262 16668.384441663 5.374148180749e+00 -3.586191344013e-01
18263 16668.967284067 3.322779902586e+00 3.271149662338e+00
18264 16669.448823017 -3.839742799246e+00 7.943341737366e+00
18265 16671.257131965 -2.678514430005e+00 -6.434562409198e+00
18266 16671.546741545 5.749078537056e+00 1.999428179457e-01
18267 16672.731392120 3.757317070521e-01 -4.839232571010e+00
18268 16673.183710692 3.695615798624e+00 -5.007593221720e-01
18269 16673.941466179 5.225156448888e+00 1.042690671918e-01
18270 16674.890380828 3.360433483568e+00 -2.196656050465e+00
18271 16675.550632599 2.132410605978e+00 -8.537181928844e-02
18272 16675.910930121 -2.905280376623e-01 2.618033641025e+00
18273 16676.709001889 -1.072409753014e+00 1.006324248302e+01
18274 16677.959199468 1.895778440355e+01 -2.087649041601e+00
18275 16678.966731996 6.044998928226e+00 -8.273160818072e+00
18276 16679.576178521 7.690278807137e+00 -1.563997714885e+00
18277 16680.417333743 6.938136369276e+00 -2.730357456384e+00
18278 16681.087121762 7.921372481438e+00 1.006048977800e+00
18279 16682.147106633 3.355716292884e+00 -4.322379055980e+00
18280 16682.596588242 4.758925688018e+00 2.352153730813e+00
18281 16683.665835536 5.388398655557e+00 -3.802111836824e+00
18282 16684.407085576 3.824269769627e+00 -1.594469281688e+00
18283 16684.985850603 3.661039045429e+00 1.836596525253e+00
18284 16685.784354622 4.558924925317e+00 2.251338288291e+00
18285 16686.412254394 2.965833009508e+00 6.205728710375e+00
18286 16687.330938670 9.156572468043e+00 6.887159539060e+00
18287 16688.061834626 1.074671963786e+01 1.368472543460e+01
18288 16689.419844054 4.206319539271e+00 -1.557483664703e+01
18289 16690.226454114 1.687211844309e+00 -7.356826788910e+00
18290 16690.996531462 1.157378358287e+00 -3.366768030461e+00
18291 16691.549501274 2.493252828779e+00 -7.118522188572e-01
18292 16692.176470247 2.646597305575e+00 1.093216303292e+00
18293 16692.771265426 1.704903927015e+00 4.238758835577e+00
18294 16693.661974417 7.006904043423e+00 7.485426388406e+00
18295 16694.959216838 1.943050565419e+00 -4.392838977962e+00
18296 16695.385852396 2.756947107439e+00 8.686689583605e-01
18297 16695.782025943 -1.562773693277e+00 4.810454062001e+00
18298 16697.134430459 1.633835319272e+01 -5.150909919660e+00
18299 16698.240400395 1.828380733351e-01 -3.919157703475e+00
18300 16698.487718845 2.912648446563e+00 2.179200148838e+00
18301 16699.454384600 1.001459507748e+01 -2.730397099348e-01
18302 16700.420423644 6.458994090060e+00 -5.378908605485e+00
18303 16701.160692435 5.774280632875e+00 -2.943687731047e+00
18304 16702.020392959 3.428172277763e+00 -3.003055395890e+00
18305 16702.821862436 1.023167757326e+00 -9.300609034018e-01
18306 16703.043989938 6.238262443717e-02 1.458054354735e+00
18307 16703.919233099 2.230252441791e+00 6.071528882741e+00
18308 16704.766004438 5.768453819243e+00 9.428380861275e+00
18309 16705.552585618 9.695335520708e+00 1.738179195176e+01
18310 16707.208043996 -4.338483557029e+00 -4.630835934825e+00
18311 16707.563225289 3.402395868936e+00 -2.241077500794e+00
18312 16708.270518260 5.066855290180e+00 -1.184389751088e+00
18313 16709.012930332 6.194323979730e+00 -9.474860622386e-02
18314 16709.945732118 4.385556369876e+00 -2.698905141660e+00
18315 16710.570677635 4.278632713639e+00 5.410733608254e-01
18316 16711.278254743 4.538931568000e+00 2.348202739612e+00
18317 16711.966863284 4.858654856908e+00 6.171242931955e+00
18318 16713.091861706 8.314285987329e+00 -3.422031790786e+00
18319 16713.933036229 2.750493312873e+00 -1.746153161610e+00
18320 16714.208406528 2.899850920641e-01 3.587428974584e+00
18321 16715.341241474 1.056165523983e+01 1.757201820436e+00
18322 16715.949062781 8.635851527335e+00 1.110318451537e+01
18323 16717.414472790 -1.637324726712e+00 -1.039813481327e+01
18324 16718.052129593 2.265339374491e+00 -4.448386570037e+00
18325 16718.667179886 3.877238822939e+00 -1.564130831607e+00
18326 16719.430753735 3.946070030166e+00 -1.019323122405e+00
18327 16720.131483649 3.870352097440e+00 4.889324112934e-01
18328 16720.824033734 3.865470024625e+00 2.297952132727e+00
18329 16721.606729548 4.346554602136e+00 2.920075050527e+00
18330 16722.208625807 1.598001996287e+00 7.456988318692e+00
18331 16723.175998915 1.265443905055e+01 1.037249697537e+01
18332 16724.275773758 1.370704407097e+01 -7.641733573127e+00
18333 16725.039793922 1.200056137370e+01 -4.790621572244e+00
18334 16726.141180475 -6.041779732446e-02 -5.675437627202e+00
18335 16726.702446654 2.330479168610e+00 -1.783306657649e+00
18336 16727.199088670 2.706800090775e+00 1.585760211487e+00
18337 16727.812939306 2.139429547330e+00 6.456846622229e+00
18338 16729.363289454 -5.478101549000e-01 -3.610549769936e+00
18339 16729.658637523 2.834499398093e+00 7.404175552116e-01
18340 16730.562997304 4.158730612891e+00 -7.108054155192e-01
18341 16731.284621188 2.147833256632e+00 2.732389659118e-01
18342 16731.543337786 -1.760908015587e+00 2.190690490013e+00
18343 16732.764496782 1.430750347373e+01 9.245165279566e+00
18344 16733.755219427 1.734404558617e+01 -3.367571699845e+00
18345 16734.724753301 7.341729455613e+00 -8.768014014152e+00
18346 16735.372667700 9.596354313331e+00 -2.835328102699e+00
18347 16736.515925392 -4.289018870002e-01 -5.119496462968e+00
18348 16737.114090759 1.573867820927e+00 -1.872364894329e+00
18349 16737.648017131 1.976866402143e+00 3.273807950465e-01
18350 16738.124995968 4.796949237503e-01 3.258011616903e+00
18351 16739.305945415 4.753760270328e+00 -4.348741681585e-01
18352 16739.683931169 6.147009226515e-02 5.518083326632e+00
18353 16740.865091536 1.357594520059e+01 5.832134049657e-01
18354 16741.747389282 9.758530957162e+00 -2.966883373429e+00
18355 16742.438120052 9.496794751402e+00 1.166979211735e+00
18356 16743.290202659 1.090644998091e+01 -1.057831983606e+00
18357 16744.251753241 5.386253181739e+00 -4.991778550391e+00
18358 16744.770495819 6.979769247359e+00 2.534212933823e+00
18359 16745.904852896 4.007628696088e+00 -6.027591537547e+00
18360 16746.553850943 4.663851836616e+00 -1.983419606880e+00
18361 16747.390813110 2.462933875229e+00 -1.549388856159e+00
18362 16747.745931197 1.282800015696e+00 3.108875603101e+00
18363 16749.017157876 3.427610478981e+00 -2.845020745152e+00
18364 16749.551985758 2.448721656528e+00 8.645040787142e-01
18365 16749.950575418 -1.249852860379e+00 3.554868710528e+00
18366 16750.776706521 -3.623684991894e+00 1.610649172381e+01
18367 16752.484287826 -3.759043570513e+00 -1.601574882278e+01
18368 16753.271181597 -9.172683525043e-01 -4.702792923560e+00
18369 16753.778125354 2.435379095538e+00 -1.743579185236e+00
18370 16754.321241370 3.597623897094e+00 1.428850170328e+00
18371 16755.272141792 4.792411057154e+00 -1.126996628943e+00
18372 16755.883675594 4.522970069420e+00 2.462405610333e+00
18373 16756.738341307 6.640637411976e+00 1.831151548339e+00
18374 16757.536485211 7.172287938506e+00 1.927160981514e+00
18375 16758.369552017 7.171916314732e+00 8.513981559495e-01
18376 16759.079764827 6.658074196059e+00 3.285394722675e+00
18377 16759.799293579 7.754825765940e+00 7.398075195822e+00
18378 16760.903242967 9.918480382847e+00 -4.803634040555e+00
18379 16761.523111878 1.024896079005e+01 2.568117933168e+00
18380 16762.594707506 5.856679874462e+00 -6.531218848532e+00
18381 16763.143085751 8.340050126787e+00 1.164296327377e+00
18382 16764.345937558 5.877074573214e-01 -5.503308188672e+00
18383 16764.876063223 3.438827401568e+00 -1.510738350028e+00
18384 16765.704943270 2.387447781875e+00 -1.437404350076e+00
18385 16766.396159422 4.836545523385e-01 -6.172143472353e-02
18386 16766.473748578 -4.871659296025e-01 2.251894008184e-01
18387 16767.695594421 7.260713999654e+00 1.210304771529e+01
18388 16768.842613919 1.219820595983e+01 -4.488549799209e+00
18389 16769.440554022 1.160710441577e+01 5.327495871421e+00
18390 16770.528338093 1.091955050745e+01 -9.560301472067e+00
18391 16771.619915131 -7.216015101411e-01 -2.231531700610e+00
18392 16771.802722471 1.899036616712e+00 1.130369830118e+00
18393 16772.980173406 2.213451115231e+00 -3.204488721113e+00
18394 16773.484397849 2.587947811283e+00 4.875135934549e-01
18395 16773.919180386 -1.874562008094e-01 4.477382180772e+00
18396 16775.390589217 3.732120639919e+00 -6.510637361141e+00
18397 16776.119557620 1.566022040496e+00 -1.562928667353e+00
18398 16776.384729791 6.091735537857e-01 2.292740915776e+00
18399 16777.392008691 6.110139777156e+00 3.173532850462e+00
18400 16778.005201596 3.398544324150e+00 8.783308708827e+00
18401 16779.002712168 1.700061972367e+01 7.349234304994e+00
18402 16780.050840971 1.582536532785e+01 -1.048776359183e+01
18403 16781.222827847 -2.600498852207e+00 -4.800901703754e+00
18404 16781.770094523 9.734081646799e-01 -1.841957022765e+00
18405 16782.112914848 1.843469431905e+00 1.566960737346e+00
18406 16783.129894855 4.952793967256e+00 -8.298439528229e-01
18407 16783.825959068 4.594858946176e+00 1.073508217170e+00
18408 16784.668098336 3.502333967148e+00 1.708198529913e-01
18409 16785.060814353 -3.071794727133e-01 4.368816152393e+00
18410 16786.140266977 1.022839103951e+01 5.909868680679e+00
18411 16786.864608777 1.126771016738e+01 1.178488742012e+01
18412 16788.296487450 -1.157970764473e+00 -8.932700012646e+00
18413 16788.895680425 2.192668265807e+00 -2.892174531867e+00
18414 16789.301466282 3.248531265148e+00 2.311988731244e+00
18415 16790.172375876 8.511213298873e+00 2.859402400020e+00
18416 16791.156536549 9.129956022591e+00 -4.046085550458e+00
18417 16792.110430984 2.625566569965e+00 -4.463124382025e+00
18418 16792.655426680 4.027801860780e+00 -1.921647411218e-01
18419 16793.465461088 3.702318091080e+00 -3.789827212647e-01
18420 16793.981667124 2.413579328509e+00 3.783208418064e+00
18421 16795.058227891 4.485230922778e+00 -4.636971381005e-01
18422 16795.437197593 1.368612506197e-01 4.986243663638e+00
18423 16796.311085160 5.497384162722e+00 1.585402432714e+01
18424 16797.764436016 2.846807652003e+00 -1.302667666521e+01
18425 16798.300823886 9.543922257686e+00 -3.273354106506e+00
18426 16799.500238629 -1.241256272563e+00 -3.395984752683e+00
18427 16799.847549049 2.758687389032e+00 -4.168795404868e-01
18428 16800.691886806 3.278678417965e+00 -1.159190763414e+00
18429 16801.365168502 2.505279309947e+00 3.663827898201e-01
18430 16801.768560648 -4.500850676748e-01 3.600627164244e+00
18431 16802.895943315 1.054097237504e+01 4.313638426468e+00
18432 16803.854935520 9.388617009552e+00 -2.436313283211e+00
18433 16804.686430371 5.007212722070e+00 -2.076872668728e+00
18434 16805.153026027 3.456945443296e+00 4.422507172829e+00
18435 16805.918171132 6.830255350078e+00 1.136941003462e+01
18436 16807.430616194 -1.459430107795e+00 -6.357885525815e+00
18437 16807.819711155 4.435883002547e+00 -8.538154778716e-01
18438 16808.505193239 6.911934696629e+00 1.740003961387e+00
18439 16809.479220608 7.837512650610e+00 -3.836375098229e+00
18440 16810.402985065 2.899207184449e+00 -4.129802154577e+00
18441 16811.029908762 3.279806055098e+00 -9.820611603488e-01
18442 16811.706736461 2.968380631926e+00 5.399168154480e-01
18443 16812.259034777 1.636815960160e+00 3.581821611324e+00
18444 16813.167528286 4.060026704909e+00 3.411568124217e+00
18445 16813.569989578 -5.131240509523e+00 6.325936586649e+00
18446 16815.269279344 4.413405069607e+00 -1.664473490082e+01
18447 16815.969190909 5.392997320655e+00 -7.260542893664e+00
18448 16816.692443012 5.738144315179e+00 -4.311438615158e+00
18449 16817.627272512 1.199944015989e+00 -3.012594275818e+00
18450 16818.024196933 2.604568530591e+00 1.050935833251e+00
18451 16818.696631988 3.789659212995e+00 4.506257614094e+00
18452 16819.838640110 6.434394719226e+00 -3.460495287806e+00
18453 16820.571717188 4.380361702281e+00 -1.093958902962e+00
18454 16821.109950947 3.545309678398e+00 3.457454274443e+00
18455 16821.948238349 7.072106639666e+00 4.904379753790e+00
18456 16822.912360122 8.563960777545e+00 -4.867743179601e-01
18457 16823.558435092 7.506192079036e+00 4.450553339204e+00
18458 16824.433067100 1.078819799945e+01 2.471321638332e+00
18459 16825.146258526 1.279843782959e+01 7.886807924870e+00
18460 16826.455638746 1.190859850168e+00 -1.219715661976e+01
18461 16827.364698468 -8.691147690278e-01 -2.391181830421e+00
18462 16827.671586205 2.096364131452e+00 2.318486338853e-02
18463 16828.515378822 2.835648679967e+00 -5.082286112654e-01
18464 16829.024098446 1.969283639059e+00 2.792544124914e+00
18465 16829.867044171 4.812041125120e+00 4.680083231357e+00
18466 16830.833053730 6.009120120550e+00 6.071915998682e-01
18467 16831.296376516 1.139165091751e+00 7.194807076172e+00
18468 16832.340595330 1.637780515309e+01 7.596083499204e+00
